date,regime,volatility,drawdown,trend_signal,risk_multiplier,benchmark,detection_method
2016-02-25,0,0.34231302341292763,-0.11166194523135026,0,0.5,A,rules
2016-02-26,0,0.3280553122052936,-0.11260623229461747,0,0.5,A,rules
2016-02-29,0,0.29210033667804436,-0.11827195467422091,0,0.5,A,rules
2016-03-01,0,0.3153479630490705,-0.08899905571293663,0,0.5,A,rules
2016-03-02,0,0.3100226638240683,-0.07837582625118036,0,0.5,A,rules
2016-03-03,0,0.3100547839293588,-0.07459867799811135,0,0.5,A,rules
2016-03-04,0,0.3098170763353878,-0.07129367327667602,0,0.5,A,rules
2016-03-07,0,0.27241315822006246,-0.06916902738432483,0,0.5,A,rules
2016-03-08,0,0.2716138617225961,-0.10080264400377706,0,0.5,A,rules
2016-03-09,0,0.2682760389283614,-0.09985835694050985,0,0.5,A,rules
2016-03-10,0,0.26709970500347313,-0.1033994334277621,0,0.5,A,rules
2016-03-11,0,0.27860944892207345,-0.07389046270066106,1,0.5,A,rules
2016-03-14,0,0.27081247318520596,-0.07884796978281389,1,0.5,A,rules
2016-03-15,0,0.27141299528810364,-0.096081208687441,1,0.5,A,rules
2016-03-16,0,0.26850811418227394,-0.07979225684608127,1,0.5,A,rules
2016-03-17,0,0.25908907159014416,-0.07247403210576016,1,0.5,A,rules
2016-03-18,0,0.2684742240961873,-0.051227573182247445,1,0.5,A,rules
2016-03-21,0,0.2710506578999716,-0.06397544853635508,1,0.5,A,rules
2016-03-22,0,0.2547916935470636,-0.058545797922568386,1,0.5,A,rules
2016-03-23,0,0.2587848262911743,-0.06822474032105762,1,0.5,A,rules
2016-03-24,0,0.25906645520653565,-0.06916902738432483,1,0.5,A,rules
2016-03-28,0,0.25873413358969055,-0.06704438149197348,1,0.5,A,rules
2016-03-29,0,0.2607034556098801,-0.051935788479697896,1,0.5,A,rules
2016-03-30,1,0.236637189890636,-0.05288007554296511,1,1.0,A,rules
2016-03-31,1,0.23573478739783768,-0.05925401322001884,1,1.0,A,rules
2016-04-01,1,0.23844301855241967,-0.04839471199244564,1,1.0,A,rules
2016-04-04,1,0.24037381180462458,-0.055476864966949986,1,1.0,A,rules
2016-04-05,0,0.2502185657708432,-0.07318224740321061,1,0.5,A,rules
2016-04-06,1,0.2310941460626168,-0.050047214353163304,1,1.0,A,rules
2016-04-07,1,0.24392965053586294,-0.06822474032105762,1,1.0,A,rules
2016-04-08,1,0.24297728813354344,-0.06657223796033995,1,1.0,A,rules
2016-04-11,1,0.21444463215060258,-0.06964117091595852,1,1.0,A,rules
2016-04-12,1,0.21528363032700681,-0.06161473087818695,1,1.0,A,rules
2016-04-13,1,0.21631560630961125,-0.03942398489140703,1,1.0,A,rules
2016-04-14,1,0.20904082973672017,-0.03729933899905567,1,1.0,A,rules
2016-04-15,1,0.20802628359023498,-0.03423040604343727,1,1.0,A,rules
2016-04-18,1,0.195452910865861,-0.024787535410764807,1,1.0,A,rules
2016-04-19,1,0.18737477367584385,-0.02266288951841362,1,1.0,A,rules
2016-04-20,1,0.18692343668596717,-0.01983002832861181,1,1.0,A,rules
2016-04-21,1,0.1828903454979537,-0.01015108593012275,1,1.0,A,rules
2016-04-22,1,0.1836598748901788,-0.013220018885741319,1,1.0,A,rules
2016-04-25,1,0.1853576119658979,-0.017233238904626934,1,1.0,A,rules
2016-04-26,1,0.1814316830984092,-0.024551463644948045,1,1.0,A,rules
2016-04-27,1,0.181952725897764,-0.018413597733711075,1,1.0,A,rules
2016-04-28,1,0.18403778891270822,-0.027856468366383374,1,1.0,A,rules
2016-04-29,1,0.18228611357601188,-0.033994334277620344,1,1.0,A,rules
2016-05-02,1,0.19074918141637756,-0.015344664778092506,1,1.0,A,rules
2016-05-03,1,0.18150788387673336,-0.02644003777148247,1,1.0,A,rules
2016-05-04,1,0.17427435670136873,-0.04343720491029264,1,1.0,A,rules
2016-05-05,1,0.16174398821626063,-0.03305004721435313,1,1.0,A,rules
2016-05-06,1,0.1652677806973415,-0.021954674220963165,1,1.0,A,rules
2016-05-09,1,0.1648982952171172,-0.024315391879131284,1,1.0,A,rules
2016-05-10,1,0.17076980175653173,-0.008498583569405086,1,1.0,A,rules
2016-05-11,1,0.15548712834209308,0.0,1,1.0,A,rules
2016-05-12,1,0.15619475464600507,0.0,1,1.0,A,rules
2016-05-13,1,0.15713786060521287,-0.0025743037678445926,1,1.0,A,rules
2016-05-16,1,0.15586785603660608,0.0,1,1.0,A,rules
2016-05-17,1,0.1934126089216655,0.0,1,1.0,A,rules
2016-05-18,1,0.19443198768671494,-0.002026570592208879,1,1.0,A,rules
2016-05-19,1,0.19308349741338524,0.0,1,1.0,A,rules
2016-05-20,1,0.19219662248426989,0.0,1,1.0,A,rules
2016-05-23,1,0.19412277992475038,-0.0071285364223657895,1,1.0,A,rules
2016-05-24,1,0.1910695670720915,0.0,1,1.0,A,rules
2016-05-25,1,0.19156884776068808,0.0,1,1.0,A,rules
2016-05-26,1,0.18452819513799099,0.0,1,1.0,A,rules
2016-05-27,1,0.1795997327576556,0.0,1,1.0,A,rules
2016-05-31,1,0.1727335577897861,0.0,1,1.0,A,rules
2016-06-01,1,0.16265047687687773,0.0,1,1.0,A,rules
2016-06-02,2,0.1409768834355038,-0.0010881392818281666,1,1.2,A,rules
2016-06-03,2,0.1443458760119161,-0.005005440696409227,1,1.2,A,rules
2016-06-06,2,0.14284794160515046,-0.0019586507072906073,1,1.2,A,rules
2016-06-07,2,0.14283737082579528,-0.004352557127312358,1,1.2,A,rules
2016-06-08,2,0.13751479097379002,0.0,1,1.2,A,rules
2016-06-09,2,0.13707109751585345,-0.0013001083423617589,1,1.2,A,rules
2016-06-10,1,0.15392614085227227,-0.017118093174431186,1,1.0,A,rules
2016-06-13,1,0.15935296340944266,-0.026652221018418135,1,1.0,A,rules
2016-06-14,1,0.15860657672540537,-0.026868905742145222,1,1.0,A,rules
2016-06-15,2,0.10446039753893054,-0.026218851570964267,1,1.2,A,rules
2016-06-16,2,0.10859919532698299,-0.01690140845070425,1,1.2,A,rules
2016-06-17,2,0.10753087417399772,-0.017118093174431186,1,1.2,A,rules
2016-06-20,2,0.12023696614440627,-0.00021668472372693415,1,1.2,A,rules
2016-06-21,2,0.11604481844339312,0.0,1,1.2,A,rules
2016-06-22,2,0.11253661519137499,-0.002816291161178411,1,1.2,A,rules
2016-06-23,2,0.11887815253302103,0.0,1,1.2,A,rules
2016-06-24,1,0.2322338192526803,-0.05484147386461016,1,1.0,A,rules
2016-06-27,0,0.27096415438959953,-0.09468723221936594,1,0.5,A,rules
2016-06-28,0,0.28363179288179335,-0.07647814910025708,1,0.5,A,rules
2016-06-29,0,0.2905110746219491,-0.06255355612682094,1,0.5,A,rules
2016-06-30,0,0.296011300187608,-0.04970008568980292,1,0.5,A,rules
2016-07-01,0,0.29686605744565653,-0.04455869751499568,1,0.5,A,rules
2016-07-05,0,0.3031013659430033,-0.06276778063410454,1,0.5,A,rules
2016-07-06,0,0.3102236003196104,-0.04734361610968297,1,0.5,A,rules
2016-07-07,0,0.307984285578891,-0.048414738646101074,1,0.5,A,rules
2016-07-08,0,0.3211181781373173,-0.02570694087403605,1,0.5,A,rules
2016-07-11,0,0.31602856017467673,-0.02742073693230508,1,0.5,A,rules
2016-07-12,0,0.3253194012846556,-0.0032133676092544684,1,0.5,A,rules
2016-07-13,0,0.3256369782376735,-0.005784061696658164,1,0.5,A,rules
2016-07-14,0,0.32642199566936597,0.0,1,0.5,A,rules
2016-07-15,0,0.32568399357508293,-0.0027777777777776807,1,0.5,A,rules
2016-07-18,0,0.325633835541962,0.0,1,0.5,A,rules
2016-07-19,0,0.3206547054152094,0.0,1,0.5,A,rules
2016-07-20,0,0.32064987775685616,0.0,1,0.5,A,rules
2016-07-21,0,0.32174842921151103,-0.007232503722612132,1,0.5,A,rules
2016-07-22,0,0.31801635204943524,-0.009146990002127202,1,0.5,A,rules
2016-07-25,1,0.24689375229974178,-0.018506700701978247,1,1.0,A,rules
2016-07-26,1,0.1880806009047084,-0.0012763241863432285,1,1.0,A,rules
2016-07-27,1,0.1799456474892572,0.0,1,1.0,A,rules
2016-07-28,1,0.175739843050272,0.0,1,1.0,A,rules
2016-07-29,1,0.1750015944012691,0.0,1,1.0,A,rules
2016-08-01,1,0.17785684979036998,-0.004988567865308709,1,1.0,A,rules
2016-08-02,1,0.17062540923635444,-0.019330700478071082,1,1.0,A,rules
2016-08-03,1,0.16496651587249458,-0.021201413427561756,1,1.0,A,rules
2016-08-04,1,0.16711958549149308,-0.02660569528164625,1,1.0,A,rules
2016-08-05,1,0.15377402320551797,-0.012887133652047338,1,1.0,A,rules
2016-08-08,1,0.1556005642849561,-0.018291415506131836,1,1.0,A,rules
2016-08-09,2,0.13075571825150045,-0.013718561629598766,1,1.2,A,rules
2016-08-10,2,0.1300658227817278,-0.012471419663271699,1,1.2,A,rules
2016-08-11,2,0.1344490296735594,0.0,1,1.2,A,rules
2016-08-12,2,0.13362309582298118,0.0,1,1.2,A,rules
2016-08-15,2,0.13459010834511786,0.0,1,1.2,A,rules
2016-08-16,2,0.13550806780909183,-0.003303055326176643,1,1.2,A,rules
2016-08-17,2,0.13560727498455455,-0.00020644095788600352,1,1.2,A,rules
2016-08-18,1,0.18666218651578947,-0.03550784475639965,1,1.0,A,rules
2016-08-19,1,0.1983685548781059,-0.016928158546655664,1,1.0,A,rules
2016-08-22,1,0.19457032890059142,-0.017753922378199824,1,1.0,A,rules
2016-08-23,1,0.18584392056922153,-0.012799339388934712,1,1.0,A,rules
2016-08-24,1,0.20352220281563543,-0.03592072667217165,1,1.0,A,rules
2016-08-25,1,0.20741128063946843,-0.024360033030553258,1,1.0,A,rules
2016-08-26,1,0.2019531886549193,-0.02312138728323694,1,1.0,A,rules
2016-08-29,1,0.20280127172367882,-0.016928158546655664,1,1.0,A,rules
2016-08-30,1,0.19932121703181194,-0.026837324525185738,1,1.0,A,rules
2016-08-31,1,0.19958287451259024,-0.03014037985136253,1,1.0,A,rules
2016-09-01,1,0.19852969604453266,-0.02993393889347638,1,1.0,A,rules
2016-09-02,1,0.19168430898332128,-0.029727497935590375,1,1.0,A,rules
2016-09-06,1,0.190787585526157,-0.03075970272502054,1,1.0,A,rules
2016-09-07,1,0.1904141958004042,-0.027456647398843896,1,1.0,A,rules
2016-09-08,1,0.19040384876333485,-0.02931461601981822,1,1.0,A,rules
2016-09-09,1,0.24185963642796082,-0.07349298100743178,1,1.0,A,rules
2016-09-12,0,0.2548600711633259,-0.05553261767134595,1,0.5,A,rules
2016-09-13,0,0.2588763649835753,-0.07308009909165977,1,0.5,A,rules
2016-09-14,0,0.25906188246801387,-0.07390586292320393,0,0.5,A,rules
2016-09-15,0,0.26468859799018946,-0.06193228736581338,0,0.5,A,rules
2016-09-16,0,0.24009158681358533,-0.07535094962840624,0,0.5,A,rules
2016-09-19,0,0.22780886277631704,-0.07204789430222946,0,0.5,A,rules
2016-09-20,0,0.23828488282646684,-0.05635838150289011,0,0.5,A,rules
2016-09-21,0,0.23924812700824807,-0.049545829892650675,0,0.5,A,rules
2016-09-22,0,0.23085042935880726,-0.03654004954582981,0,0.5,A,rules
2016-09-23,0,0.22652672563026727,-0.037778695293146126,0,0.5,A,rules
2016-09-26,0,0.2264204420709176,-0.03860445912469029,0,0.5,A,rules
2016-09-27,0,0.2253046891137037,-0.03592072667217165,0,0.5,A,rules
2016-09-28,0,0.22586507811329334,-0.026011560693641578,0,0.5,A,rules
2016-09-29,0,0.23309269348844588,-0.04190751445086708,0,0.5,A,rules
2016-09-30,0,0.2392375423562813,-0.027869529314615903,0,0.5,A,rules
2016-10-03,0,0.2392563862417031,-0.026837324525185738,0,0.5,A,rules
2016-10-04,0,0.24045744110731107,-0.03323699421965317,0,0.5,A,rules
2016-10-05,0,0.2414101278765358,-0.026630883567299736,0,0.5,A,rules
2016-10-06,0,0.24150923754773265,-0.023534269199009097,0,0.5,A,rules
2016-10-07,0,0.17000716827086373,-0.021882741535920628,0,0.5,A,rules
2016-10-10,0,0.15912247707014174,-0.015483071841453346,0,0.5,A,rules
2016-10-11,0,0.21218879204129973,-0.05677126341866227,0,0.5,A,rules
2016-10-12,0,0.2130976987532876,-0.061312964492155224,0,0.5,A,rules
2016-10-13,0,0.20964435069917411,-0.06771263418662266,0,0.5,A,rules
2016-10-14,0,0.2030987116588484,-0.06936416184971098,0,0.5,A,rules
2016-10-17,0,0.20280687865516286,-0.06791907514450865,0,0.5,A,rules
2016-10-18,0,0.19467152848086083,-0.06193228736581338,0,0.5,A,rules
2016-10-19,0,0.19844161585540138,-0.04995871180842268,0,0.5,A,rules
2016-10-20,0,0.1918519952786435,-0.04933938893476467,0,0.5,A,rules
2016-10-21,0,0.19500253105157647,-0.05924855491329475,0,0.5,A,rules
2016-10-24,0,0.19667323578150991,-0.053468208092485474,0,0.5,A,rules
2016-10-25,0,0.264944536171207,-0.10177539223781998,0,0.5,A,rules
2016-10-26,0,0.25999071144288316,-0.10466556564822461,0,0.5,A,rules
2016-10-27,0,0.2562590827498226,-0.10445912469033847,0,0.5,A,rules
2016-10-28,0,0.2473880823752106,-0.10776218001651526,0,0.5,A,rules
2016-10-31,0,0.2505980337074754,-0.10053674649050366,0,0.5,A,rules
2016-11-01,0,0.2504685115105098,-0.102188274153592,0,0.5,A,rules
2016-11-02,0,0.247467764217438,-0.1069364161849711,0,0.5,A,rules
2016-11-03,0,0.25077424224233974,-0.09867877786952935,0,0.5,A,rules
2016-11-04,0,0.25911556480767456,-0.08505367464905032,0,0.5,A,rules
2016-11-07,0,0.2851655458102099,-0.05635838150289011,0,0.5,A,rules
2016-11-08,0,0.24303286579863717,-0.058216350123864585,0,0.5,A,rules
2016-11-09,0,0.24352789789464335,-0.05161023947151115,0,0.5,A,rules
2016-11-10,0,0.25500679805407483,-0.02910817506193222,0,0.5,A,rules
2016-11-11,0,0.2611516443544202,-0.04273327828241124,0,0.5,A,rules
2016-11-14,0,0.27466244792781064,-0.06420313790255985,0,0.5,A,rules
2016-11-15,0,0.27377455212310503,-0.06275805119735754,0,0.5,A,rules
2016-11-16,0,0.2769152409753199,-0.04665565648224604,0,0.5,A,rules
2016-11-17,0,0.2775996656350748,-0.05161023947151115,0,0.5,A,rules
2016-11-18,0,0.28401030052783965,-0.07018992568125514,0,0.5,A,rules
2016-11-21,0,0.2829590648380934,-0.07163501238645745,0,0.5,A,rules
2016-11-22,0,0.21688644587686703,-0.08216350123864569,0,0.5,A,rules
2016-11-23,0,0.21650672888766584,-0.07824112303881088,0,0.5,A,rules
2016-11-25,0,0.21686283650012217,-0.07328654004954578,0,0.5,A,rules
2016-11-28,0,0.2420376527427958,-0.09991742361684551,0,0.5,A,rules
2016-11-29,0,0.2506848623961913,-0.08175061932287368,0,0.5,A,rules
2016-11-30,0,0.25436778562081697,-0.09207266721717591,0,0.5,A,rules
2016-12-01,0,0.2617625931700795,-0.10796862097440126,0,0.5,A,rules
2016-12-02,0,0.26847902833756315,-0.0910404624277456,0,0.5,A,rules
2016-12-05,0,0.26609537803683814,-0.08071841453344338,0,0.5,A,rules
2016-12-06,0,0.24134620873555412,-0.07431874483897594,0,0.5,A,rules
2016-12-07,0,0.2417563625406932,-0.0712221304706853,0,0.5,A,rules
2016-12-08,0,0.2493653318914089,-0.05450041288191579,0,0.5,A,rules
2016-12-09,0,0.23701585337719303,-0.04417836498761356,0,0.5,A,rules
2016-12-12,0,0.23203062636634725,-0.0474814203137902,0,0.5,A,rules
2016-12-13,0,0.21714052899412942,-0.04232039636663908,0,0.5,A,rules
2016-12-14,0,0.21840507593887504,-0.0474814203137902,0,0.5,A,rules
2016-12-15,0,0.21221255482360746,-0.03881090008257629,0,0.5,A,rules
2016-12-16,0,0.21754311410188124,-0.05222956234516931,0,0.5,A,rules
2016-12-19,0,0.20884283445106544,-0.062138728323699384,0,0.5,A,rules
2016-12-20,1,0.21680746563864287,-0.04603633360858788,1,1.0,A,rules
2016-12-21,1,0.21247477742856788,-0.049545829892650675,1,1.0,A,rules
2016-12-22,1,0.21258741060655767,-0.050990916597852994,1,1.0,A,rules
2016-12-23,1,0.21250258680166417,-0.04624277456647388,1,1.0,A,rules
2016-12-27,1,0.18037421093456352,-0.0398431048720066,1,1.0,A,rules
2016-12-28,1,0.18246326128049953,-0.05615194054500411,1,1.0,A,rules
2016-12-29,1,0.17673598285491782,-0.05780346820809243,1,1.0,A,rules
2016-12-30,1,0.16200831450405473,-0.05945499587118075,1,1.0,A,rules
2017-01-03,1,0.16398920710315926,-0.04025598678777861,1,1.0,A,rules
2017-01-04,1,0.16532885245633197,-0.0276630883567299,1,1.0,A,rules
2017-01-05,1,0.17251281713259195,-0.039223781998348445,1,1.0,A,rules
2017-01-06,1,0.20139184158966336,-0.00928984310487192,1,1.0,A,rules
2017-01-09,1,0.19377349345049252,-0.00619322873658128,1,1.0,A,rules
2017-01-10,1,0.1915316639362818,-0.00701899256812544,1,1.0,A,rules
2017-01-11,1,0.20536660466164325,0.0,1,1.0,A,rules
2017-01-12,1,0.21499923355553172,-0.014822335025380648,1,1.0,A,rules
2017-01-13,1,0.21307122778520637,-0.011370558375634564,1,1.0,A,rules
2017-01-17,1,0.21473748086827854,-0.01888324873096446,1,1.0,A,rules
2017-01-18,1,0.20689691654841932,-0.02030456852791878,1,1.0,A,rules
2017-01-19,1,0.20885943957226782,-0.032690355329949225,1,1.0,A,rules
2017-01-20,1,0.20163630485215775,-0.03309644670050767,1,1.0,A,rules
2017-01-23,1,0.20207538856128032,-0.03776649746192892,1,1.0,A,rules
2017-01-24,1,0.20195453306675487,-0.038578680203045654,1,1.0,A,rules
2017-01-25,1,0.21490114076951722,-0.017055837563451845,1,1.0,A,rules
2017-01-26,1,0.215804837245127,-0.02192893401015225,1,1.0,A,rules
2017-01-27,1,0.20558111631864265,-0.012182741116751298,1,1.0,A,rules
2017-01-30,1,0.22121656987210442,-0.03208121827411164,1,1.0,A,rules
2017-01-31,1,0.23759969362582337,-0.005685279187817282,1,1.0,A,rules
2017-02-01,1,0.22952860274587572,0.0,1,1.0,A,rules
2017-02-02,1,0.22903146309805403,-0.007308160779537138,1,1.0,A,rules
2017-02-03,1,0.22451910279078693,0.0,1,1.0,A,rules
2017-02-06,1,0.19892498894821242,-0.0022276225192385465,1,1.0,A,rules
2017-02-07,1,0.2000375486734991,0.0,1,1.0,A,rules
2017-02-08,1,0.20035955902536962,0.0,1,1.0,A,rules
2017-02-09,1,0.18621320424725646,0.0,1,1.0,A,rules
2017-02-10,1,0.17687854889665924,-0.0021795125817317107,1,1.0,A,rules
2017-02-13,1,0.1768435974267128,0.0,1,1.0,A,rules
2017-02-14,1,0.17414029343584045,-0.002573238321456899,1,1.0,A,rules
2017-02-15,1,0.19046521442870265,0.0,1,1.0,A,rules
2017-02-16,1,0.1934094031664128,-0.015110422316931308,1,1.0,A,rules
2017-02-17,1,0.1975613868315448,0.0,1,1.0,A,rules
2017-02-21,1,0.19792890745709954,-0.005423203563819506,1,1.0,A,rules
2017-02-22,1,0.19772735639788885,-0.00561688940538445,1,1.0,A,rules
2017-02-23,1,0.18559692892942506,-0.003098973465039777,1,1.0,A,rules
2017-02-24,1,0.18321552281953896,0.0,1,1.0,A,rules
2017-02-27,1,0.182503450864973,-0.0015461925009664745,1,1.0,A,rules
2017-02-28,1,0.16547554357112892,-0.00850405875531513,1,1.0,A,rules
2017-03-01,2,0.1464201069049597,0.0,1,1.2,A,rules
2017-03-02,1,0.1562050864511688,-0.01268255188316673,1,1.0,A,rules
2017-03-03,1,0.15548649865939895,-0.001152959262106116,1,1.0,A,rules
2017-03-06,1,0.16462419488734284,-0.015180630284396602,1,1.0,A,rules
2017-03-07,1,0.16422130368305787,-0.0159492697924673,1,1.0,A,rules
2017-03-08,1,0.1631072790168001,-0.012106072252113808,1,1.0,A,rules
2017-03-09,1,0.16246369029206603,-0.011721752498078391,1,1.0,A,rules
2017-03-10,1,0.16524680663458208,0.0,1,1.0,A,rules
2017-03-13,1,0.16518209884095683,0.0,1,1.0,A,rules
2017-03-14,1,0.1667878434121435,-0.004575786463298417,1,1.0,A,rules
2017-03-15,1,0.20583163187455608,0.0,1,1.0,A,rules
2017-03-16,1,0.20594875547727123,-0.019408502772643332,1,1.0,A,rules
2017-03-17,1,0.19665122010393743,-0.01460258780036967,1,1.0,A,rules
2017-03-20,1,0.19121778500983097,-0.017560073937153472,1,1.0,A,rules
2017-03-21,1,0.19350698294199614,-0.026617375231053692,1,1.0,A,rules
2017-03-22,1,0.19525364099328102,-0.017929759704251366,1,1.0,A,rules
2017-03-23,1,0.1952547173372692,-0.0170055452865065,1,1.0,A,rules
2017-03-24,1,0.19518013680308482,-0.01885397412199636,1,1.0,A,rules
2017-03-27,1,0.19495364125163786,-0.015896487985212558,1,1.0,A,rules
2017-03-28,1,0.19241786357746996,-0.01219963031423297,1,1.0,A,rules
2017-03-29,1,0.18870398747242775,-0.018114602587800444,1,1.0,A,rules
2017-03-30,1,0.18167858340045506,-0.014417744916820723,1,1.0,A,rules
2017-03-31,1,0.18137657217109507,-0.022735674676525028,1,1.0,A,rules
2017-04-03,1,0.17330717896329653,-0.016635859519408477,1,1.0,A,rules
2017-04-04,1,0.17903249440752203,-0.02735674676524961,1,1.0,A,rules
2017-04-05,1,0.17879752172169167,-0.025693160813308698,1,1.0,A,rules
2017-04-06,1,0.18047820980290383,-0.017560073937153472,1,1.0,A,rules
2017-04-07,1,0.1762422314894581,-0.023290203327171865,1,1.0,A,rules
2017-04-10,1,0.17550037776537225,-0.02550831792975975,1,1.0,A,rules
2017-04-11,1,0.17462948586629773,-0.023475046210720944,1,1.0,A,rules
2017-04-12,2,0.11427146158260668,-0.0286506469500925,1,1.2,A,rules
2017-04-13,2,0.09336561934960072,-0.032717190388170114,1,1.2,A,rules
2017-04-17,2,0.12121630623768939,-0.011829944547134945,1,1.2,A,rules
2017-04-18,2,0.12424819963646105,-0.019778188539741226,1,1.2,A,rules
2017-04-19,2,0.11947446930689191,-0.019038817005545307,1,1.2,A,rules
2017-04-20,2,0.11523894162501931,-0.017929759704251366,1,1.2,A,rules
2017-04-21,2,0.11557394867323702,-0.015341959334565588,1,1.2,A,rules
2017-04-24,2,0.13878841012112628,0.0,1,1.2,A,rules
2017-04-25,2,0.14005096642964387,0.0,1,1.2,A,rules
2017-04-26,2,0.13984054450089894,0.0,1,1.2,A,rules
2017-04-27,2,0.14101245106188795,0.0,1,1.2,A,rules
2017-04-28,2,0.1444152900834519,-0.006855493415118213,1,1.2,A,rules
2017-05-01,2,0.14523111938399974,0.0,1,1.2,A,rules
2017-05-02,2,0.14464276702762005,0.0,1,1.2,A,rules
2017-05-03,2,0.1356704821582934,0.0,1,1.2,A,rules
2017-05-04,2,0.13733728793470668,0.0,1,1.2,A,rules
2017-05-05,2,0.13716511708963589,-0.0010582010582010982,1,1.2,A,rules
2017-05-08,2,0.1370065196459193,-0.0067019400352734135,1,1.2,A,rules
2017-05-09,2,0.1372593029352868,0.0,1,1.2,A,rules
2017-05-10,2,0.1464138689060269,-0.010550378055213546,1,1.2,A,rules
2017-05-11,2,0.14376278029700992,-0.011253736592227899,1,1.2,A,rules
2017-05-12,2,0.14206531212268136,-0.012484614032002829,1,1.2,A,rules
2017-05-15,2,0.12753572575625619,-0.002989273782310438,1,1.2,A,rules
2017-05-16,2,0.12078890595670257,-0.0007033585370142281,1,1.2,A,rules
2017-05-17,2,0.14403267130848774,-0.019342359767891584,1,1.2,A,rules
2017-05-18,2,0.14399773281122144,-0.01793564269386313,1,1.2,A,rules
2017-05-19,2,0.1442661075231136,-0.013012132934763406,1,1.2,A,rules
2017-05-22,2,0.12525887515223208,-0.013891331106031284,1,1.2,A,rules
2017-05-23,1,0.2013801694161736,0.0,1,1.0,A,rules
2017-05-24,1,0.2021989067342527,0.0,1,1.0,A,rules
2017-05-25,1,0.2006798559027897,0.0,1,1.0,A,rules
2017-05-26,1,0.19695413142991094,0.0,1,1.0,A,rules
2017-05-30,1,0.1975128654772207,0.0,1,1.0,A,rules
2017-05-31,1,0.19808695851009636,-0.0004969355640217664,1,1.0,A,rules
2017-06-01,1,0.19830005663090922,0.0,1,1.0,A,rules
2017-06-02,1,0.19736453818974772,0.0,1,1.0,A,rules
2017-06-05,1,0.2001469146960073,-0.006742312119717212,1,1.0,A,rules
2017-06-06,1,0.19975655616161064,-0.011675711231705325,1,1.0,A,rules
2017-06-07,1,0.19937965703986066,-0.002960039467192891,1,1.0,A,rules
2017-06-08,1,0.19716361408076152,-0.010853478046374012,1,1.0,A,rules
2017-06-09,1,0.20810642414597247,-0.02631146193060354,1,1.0,A,rules
2017-06-12,1,0.20890546619729428,-0.029929287946061506,1,1.0,A,rules
2017-06-13,1,0.20745609946590723,-0.025160335471139633,1,1.0,A,rules
2017-06-14,1,0.20746780545938762,-0.02351586910047689,1,1.0,A,rules
2017-06-15,1,0.1934382622050294,-0.02631146193060354,1,1.0,A,rules
2017-06-16,1,0.1934615229391651,-0.02137806281861543,1,1.0,A,rules
2017-06-19,1,0.19991995407207092,-0.004275612563723156,1,1.0,A,rules
2017-06-20,1,0.20102037675176002,-0.00789343857918112,1,1.0,A,rules
2017-06-21,2,0.12977090884404652,-0.016773556980759795,1,1.2,A,rules
2017-06-22,2,0.134043642021707,-0.0032889327413254863,1,1.2,A,rules
2017-06-23,2,0.1442909354225367,-0.017102450254892272,1,1.2,A,rules
2017-06-26,2,0.14743528104216602,-0.025818122019404706,1,1.2,A,rules
2017-06-27,2,0.13811620393115595,-0.03173820095379049,1,1.2,A,rules
2017-06-28,2,0.1426523420171531,-0.02318697582634441,1,1.2,A,rules
2017-06-29,2,0.1436625788271854,-0.033053774050320756,1,1.2,A,rules
2017-06-30,2,0.14793604453800704,-0.0246669955599408,1,1.2,A,rules
2017-07-03,2,0.14667609915054414,-0.02762703502713369,1,1.2,A,rules
2017-07-05,1,0.1516672803898239,-0.017102450254892272,1,1.0,A,rules
2017-07-06,1,0.15089185620549012,-0.0261470152935373,1,1.0,A,rules
2017-07-07,1,0.15123738669171094,-0.01940470317382009,1,1.0,A,rules
2017-07-10,2,0.14064570199300425,-0.015622430521295886,1,1.2,A,rules
2017-07-11,2,0.1398734099565238,-0.016609110343693556,1,1.2,A,rules
2017-07-12,2,0.1489093759865118,-0.0013155730965302647,1,1.2,A,rules
2017-07-13,1,0.15059511138869144,0.0,1,1.0,A,rules
2017-07-14,1,0.1502409909644439,0.0,1,1.0,A,rules
2017-07-17,2,0.1498630608216206,0.0,1,1.2,A,rules
2017-07-18,2,0.1397030833169414,-0.005523964256701808,1,1.2,A,rules
2017-07-19,2,0.1389908641224302,-0.0027619821283508465,1,1.2,A,rules
2017-07-20,2,0.13695666000553064,-0.009260763606823725,1,1.2,A,rules
2017-07-21,2,0.13026001347468807,-0.0029244516653127496,1,1.2,A,rules
2017-07-24,2,0.1184596100275925,-0.0008123476848090522,1,1.2,A,rules
2017-07-25,2,0.12826334704538375,-0.016409423233143754,1,1.2,A,rules
2017-07-26,2,0.13630565937354913,-0.02973192526401297,1,1.2,A,rules
2017-07-27,2,0.13330149115088682,-0.026645004061738434,1,1.2,A,rules
2017-07-28,2,0.1274894757391754,-0.023883021933387472,1,1.2,A,rules
2017-07-31,2,0.12586000218110543,-0.02859463850528023,1,1.2,A,rules
2017-08-01,2,0.12537145398182079,-0.026157595450852958,1,1.2,A,rules
2017-08-02,2,0.12044939130407911,-0.021933387489845562,1,1.2,A,rules
2017-08-03,2,0.11520308186050428,-0.019171405361494715,1,1.2,A,rules
2017-08-04,2,0.11424647342607921,-0.023070674248578307,1,1.2,A,rules
2017-08-07,2,0.12131458141894878,-0.011047928513403733,1,1.2,A,rules
